codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones
08381002,DGA,dga_web,Rio Laja En Curanilahue,148,-37.1833,-72.3333,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1930-01-01,1931-08-01,20
08381004,DGA,dga_web,Canal Batuco En Bocatoma (Rec.R.Laja),151,-37.1994,-72.3133,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08385003,DGA,dga_web,Rio Claro En Estac. Rio Claro (Rec.Laja),80,-37.2,-72.6158,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08385002,DGA,dga_web,Rio Claro En Puente Claro,0,-37.2,-72.6167,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1983-11-01,1984-12-01,14
08381006,DGA,dga_web,Canal La Mancha En Bocatoma (Rec.Laja),153,-37.205,-72.325,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08370006,DGA,dga_web,Canal Alto Polcura,1450,-37.2058,-71.2297,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-02-01,2015-10-01,153
08381011,DGA,dga_web,Estero Batuco A.J. Laja (Rec.R.Laja),100,-37.2064,-72.4436,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08381008,DGA,dga_web,Canal Duegnas En Bocatoma (Rec.Laja),133,-37.2067,-72.3769,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08381009,DGA,dga_web,Canal Aguada En Bocatoma (Rec.R.Laja),133,-37.2078,-72.3747,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08381007,DGA,dga_web,Estero Zanjon Seco A.J. Laja (Rec.Laja),149,-37.2092,-72.32,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08381003,DGA,dga_web,Rio Laja Ag.Arr. Del Salto (Rec.R.Laja),140,-37.2119,-72.3242,83,Rio Bio-Bio,838,Laja Bajo,2009-08-01,2016-04-01,55
08382003,DGA,dga_web,Canal Morales En Bocatoma (Rec.R.Laja),141,-37.2139,-72.3664,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-11-01,1994-03-01,5
08381010,DGA,dga_web,Rio Laja En Pte.Longitudinal (Rec.Laja),128,-37.2158,-72.3803,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08381001,DGA,dga_web,Rio Laja En El Salto,97,-37.2167,-72.3833,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1958-12-01,1959-06-01,7
08383002,DGA,dga_web,Estero Potrerada A.J.Laja (Rec.R.Laja),85,-37.2256,-72.545,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08382002,DGA,dga_web,Canal Quilales En Bocatoma (Rec.R.Laja),141,-37.2331,-72.365,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08383001,DGA,dga_web,Rio Laja En Puente Perales,65,-37.2333,-72.5333,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1957-09-01,2015-08-01,647
08382004,DGA,dga_web,Estero Caliboro A.J. Laja (Rec.R.Laja),106,-37.2444,-72.4786,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08380003,DGA,dga_web,Canal Siberia En Bocatoma (Rec.R.Laja),300,-37.2497,-72.0056,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08530001,DGA,dga_web,Rio Carampangue En Carampangue,3,-37.25,-73.2667,85,Rio Carampangue,853,Rio Carampangue Entre Arriba E. Colico Y Desemboca,1970-12-01,1983-12-01,127
08386002,DGA,dga_web,Rio Laja En La Cantera (Rec.R.Laja),75,-37.2506,-72.6869,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-10-01,1994-03-01,6
08382001,DGA,dga_web,Estero Cachapoal A.J. Laja (Rec.R.Laja),100,-37.2544,-72.4983,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1993-12-01,1994-03-01,4
08386001,DGA,dga_web,Rio Laja En San Rosendo,40,-37.2667,-72.7167,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1971-04-01,1983-09-01,148
08122001,DGA,dga_web,Canal ZaÑArtu Salida Laguna Trupan,460,-37.2744,-71.8189,81,Rio Itata,812,Rio Itata Alto (Hasta Rio Diguillin),1957-11-01,2015-12-01,306
08380006,DGA,dga_web,Rio Laja En Tucapel 2,0,-37.2792,-71.9847,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,2014-11-01,2016-04-01,15
08380001,DGA,dga_web,Rio Laja En Tucapel,295,-37.2836,-71.9836,83,Rio Bio-Bio,838,Laja Bajo,1930-01-01,2015-02-01,669
08380002,DGA,dga_web,Canal Laja Camino A Tucapel,285,-37.3003,-71.9703,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,1933-12-01,2016-04-01,447
08380005,DGA,dga_web,Canal Laja-DiguillÍN,0,-37.3006,-71.9642,83,Rio Bio-Bio,839,Rio Laja Bajo (Bajo Junta Rio Rucue Y Rio Bio-Bio,2004-12-01,2016-04-01,134
08375005,DGA,dga_web,Canal Collao,490,-37.3022,-71.6467,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-08-01,2016-04-01,142
08375004,DGA,dga_web,Canal ZaÑArtu Despues Bocatoma Rio Laja,490,-37.3036,-71.6378,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-06-01,2016-04-01,153
08371001,DGA,dga_web,Canal De Descarga Central Antuco,0,-37.3167,-71.6667,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2000-06-01,2016-04-01,185
08375006,DGA,dga_web,Canal Mirrihue,500,-37.3256,-71.6489,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-02-01,2016-04-01,151
08375001,DGA,dga_web,Rio Polcura  A. Desc. Central El Toro,710,-37.3333,-71.5336,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-08-01,2015-12-01,146
08375002,DGA,dga_web,Canal Abanico En Km 049,890,-37.3344,-71.5336,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2003-08-01,2016-04-01,142
08376001,DGA,dga_web,Rio Rucue En Camino A Antuco,450,-37.34,-71.7942,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),1983-12-01,2015-10-01,308
08374002,DGA,dga_web,Canal De Descarga Central El Toro,0,-37.3656,-71.4786,83,Rio Bio-Bio,837,Rio Laja Alto (Hasta Bajo Junta Rio Rucue),2000-06-01,2016-04-01,186
08366002,DGA,dga_web,Estero Quilque En Los Angeles,144,-37.4561,-72.3272,83,Rio Bio-Bio,836,Rio Bio-Bio Entre Rio Vergara Y Rio Laja,2007-06-01,2016-04-01,99
08362001,DGA,dga_web,Rio Nicodahue En Pichun,0,-37.4622,-72.7533,83,Rio Bio-Bio,836,Rio Bio-Bio Entre Rio Vergara Y Rio Laja,1988-04-01,2015-03-01,289
08324002,DGA,dga_web,Estero Paillihue En Ex Longitudinal Sur,138,-37.4728,-72.3244,83,Rio Bio-Bio,832,Rio Duqueco,2011-02-01,2016-04-01,63
08700002,DGA,dga_web,Rio Curanilahue En Curanilahue,149,-37.4833,-73.3369,87,Rio Lebu,870,Rio Curanilahue,2009-06-01,2016-04-01,74
08700003,DGA,dga_web,Estero Plegarias Antes De Jta Rio Curanilahue,149,-37.4878,-73.3442,87,Rio Lebu,870,Rio Curanilahue,2009-07-01,2016-04-01,82
08359001,DGA,dga_web,Rio Vergara En Nacimiento,0,-37.5,-72.65,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1930-01-01,1931-08-01,19
08323001,DGA,dga_web,Rio Duqueco En Cerrillos,129,-37.5422,-72.3119,83,Rio Bio-Bio,832,Rio Duqueco,1962-07-01,2016-04-01,560
08323002,DGA,dga_web,Rio Duqueco En Villucura,228,-37.55,-72.0333,83,Rio Bio-Bio,832,Rio Duqueco,1941-01-01,2015-08-01,841
08334001,DGA,dga_web,Rio Biobio En Coihue,60,-37.5503,-72.5903,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,1930-01-01,2016-04-01,361
08820001,DGA,dga_web,Rio Caramavida En Caramavida,15,-37.6,-73.4833,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1953-03-01,1992-01-01,425
08319001,DGA,dga_web,Rio Biobio En Longitudinal,138,-37.6019,-72.2783,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1965-04-01,2016-04-01,144
08720001,DGA,dga_web,Rio Lebu En Las Corrientes (En Los Alamos),60,-37.6833,-73.35,87,Rio Lebu,872,Rio Lebu Bajo Jta  Curanilahue-Pilpilco Y Desemb.,1963-06-01,2015-04-01,197
08318001,DGA,dga_web,Canal Biobio Sur En Km 7,240,-37.7,-71.9667,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1971-11-01,1982-05-01,77
08316002,DGA,dga_web,Rio Huequecura Aguas Arriba De Embalse Angostura,330,-37.7047,-71.7683,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2014-01-01,2016-04-01,27
08317005,DGA,dga_web,Rio Biobio En Puente Piulo,291,-37.7092,-71.8236,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2014-05-01,2015-06-01,9
08317001,DGA,dga_web,Rio Biobio En Rucalhue,261,-37.7106,-71.9017,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1937-06-01,2016-04-01,880
08332001,DGA,dga_web,Rio Bureo En Mulchen,133,-37.7167,-72.2333,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,1930-01-01,2009-03-01,825
08330001,DGA,dga_web,Rio Mulchen En Mulchen,120,-37.7167,-72.25,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,1937-04-01,2016-04-01,788
08358001,DGA,dga_web,Rio Vergara En Tijeral,40,-37.7333,-72.6167,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1964-01-01,2015-09-01,571
08317002,DGA,dga_web,Rio Lirquen En Cerro El Padre,340,-37.7756,-71.8628,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1942-12-01,2015-08-01,857
08317004,DGA,dga_web,Rio Biobio En La Culebra,338,-37.7964,-71.6989,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2014-01-01,2016-04-01,28
08822001,DGA,dga_web,Rio Tucapel En Cagnete,20,-37.8,-73.4,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1953-12-01,1983-12-01,354
08821006,DGA,dga_web,Rio Leiva En Puente Camino A Contulmo,48,-37.8131,-73.3922,88,Costeras Lebu-Paicavi,882,Rio Paicavi,2009-07-01,2016-04-01,81
08821002,DGA,dga_web,Rio Butamalal En Butamalal,51,-37.8167,-73.25,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1950-10-01,2015-08-01,613
08821001,DGA,dga_web,Rio Cayucupil En Cayucupil,47,-37.8167,-73.25,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1950-08-01,1983-12-01,375
08821003,DGA,dga_web,Rio Reputo En Reputo,53,-37.8167,-73.3667,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1950-10-01,1983-12-01,390
08342001,DGA,dga_web,Rio Renaico En Longitudinal,135,-37.85,-72.3833,83,Rio Bio-Bio,834,Rio Renaico,1982-07-01,2015-10-01,370
08343001,DGA,dga_web,Rio Mininco En Longitudinal,125,-37.8636,-72.3942,83,Rio Bio-Bio,834,Rio Renaico,1963-06-01,2015-10-01,604
08352001,DGA,dga_web,Rio Malleco En Lolenco,0,-37.8667,-72.6,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1994-10-01,1995-04-01,7
08313000,DGA,dga_web,Rio Pangue En Captacion,550,-37.8986,-71.5806,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2002-12-01,2016-04-01,153
08313001,DGA,dga_web,Rio Bio Bio Ante Junta Pangue,420,-37.8997,-71.6239,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2002-12-01,2016-04-01,160
08822002,DGA,dga_web,Rio Elicura En Puente Elicura,25,-37.9333,-73.2167,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1987-08-01,2003-01-01,171
08356001,DGA,dga_web,Rio Rahue En Quebrada Culen,65,-37.9431,-72.8094,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1997-07-01,2015-10-01,210
08351001,DGA,dga_web,Rio Malleco En Collipulli,153,-37.9647,-72.4361,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1930-06-01,2016-04-01,723
08355001,DGA,dga_web,Rio Los Sauces En Las Balsas,0,-37.9667,-72.8333,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1930-02-01,1946-11-01,199
08312001,DGA,dga_web,Rio Bio Bio Ante Junta Huiri Huiri,524,-37.9897,-71.52,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2002-12-01,2015-04-01,145
09101002,DGA,dga_web,Rio Puren En Puren,0,-38.0128,-73.0425,91,Rio Imperial,910,Rio Lumaco,1994-09-01,2009-04-01,170
08341001,DGA,dga_web,Rio Renaico En Jauja,418,-38.0333,-71.9333,83,Rio Bio-Bio,834,Rio Renaico,1948-04-01,1995-03-01,88
09101001,DGA,dga_web,Rio Puren En Tranaman,90,-38.0333,-73.0167,91,Rio Imperial,910,Rio Lumaco,1948-02-01,2004-07-01,659
08312000,DGA,dga_web,Rio Bio Bio En Angostura Ralco 1,652,-38.0369,-71.4781,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2002-12-01,2016-04-01,147
08308000,DGA,dga_web,Rio Lomin En Puente La Junta,755,-38.0661,-71.3497,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),2013-06-01,2016-02-01,27
09102002,DGA,dga_web,Rio Lumaco En San Gerardo,75,-38.0833,-72.8833,91,Rio Imperial,910,Rio Lumaco,1948-02-01,1949-03-01,14
08910001,DGA,dga_web,Rio Lleu-Lleu En Desague Lago Lleu-Lleu,10,-38.1167,-73.4,101,Costeras E Islas Entre R. Paicavi Y Limite Reg.,1012,Rio Lleu Lleu,1972-04-01,2015-08-01,490
09104002,DGA,dga_web,Rio Dumo En Santa Ana,300,-38.15,-72.3,91,Rio Imperial,910,Rio Lumaco,1987-01-01,2015-10-01,339
09102001,DGA,dga_web,Rio Lumaco En Lumaco,70,-38.15,-72.9,91,Rio Imperial,910,Rio Lumaco,1947-11-01,2016-04-01,777
08307002,DGA,dga_web,Rio Bio-Bio En Llanquen,767,-38.2008,-71.2989,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),2003-02-01,2016-03-01,158
08350001,DGA,dga_web,Rio Malleco En La Laguna,850,-38.2142,-71.8283,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1960-06-01,1984-02-01,190
09104001,DGA,dga_web,Rio Traiguen En Victoria,350,-38.2167,-72.3167,91,Rio Imperial,910,Rio Lumaco,1950-11-01,2015-10-01,741
09105001,DGA,dga_web,Rio Traiguen En Traiguen,169,-38.25,-72.6667,91,Rio Imperial,910,Rio Lumaco,1982-09-01,1983-04-01,6
09103001,DGA,dga_web,Rio Lumaco En Chanco,65,-38.25,-72.9333,91,Rio Imperial,910,Rio Lumaco,1947-11-01,1949-12-01,26
09107002,DGA,dga_web,Estero Chanco Camino Curacautin,300,-38.2667,-72.25,91,Rio Imperial,910,Rio Lumaco,1969-09-01,1983-04-01,129
09106001,DGA,dga_web,Rio Quino En Longitudinal,450,-38.3,-72.3833,91,Rio Imperial,910,Rio Lumaco,1959-09-01,2015-09-01,618
09107001,DGA,dga_web,Estero Chufquen En Chufquen,158,-38.3,-72.6667,91,Rio Imperial,910,Rio Lumaco,1987-09-01,2015-10-01,307
09113001,DGA,dga_web,Rio Quillen En Galvarino,140,-38.4,-72.7833,91,Rio Imperial,911,Rio Chol Chol,1959-11-01,2015-10-01,651
09123001,DGA,dga_web,Rio Cautin En Rari-Ruca,425,-38.4303,-72.0106,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1930-01-01,2016-04-01,996
08304001,DGA,dga_web,Rio Lonquimay Antes Junta Rio Bio Bio,0,-38.4333,-71.2333,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1985-04-01,2015-07-01,355
09111001,DGA,dga_web,Rio Quillen En Longitudinal,278,-38.45,-72.4333,91,Rio Imperial,911,Rio Chol Chol,1959-09-01,1983-04-01,267
09122002,DGA,dga_web,Rio Blanco En Curacautin,405,-38.4508,-71.8658,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),1986-11-01,2015-10-01,330
09126001,DGA,dga_web,Rio Collin En Codahue,250,-38.5775,-72.1861,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),1996-08-01,2015-09-01,194
09116001,DGA,dga_web,Rio Cholchol En Cholchol,20,-38.6081,-72.8478,91,Rio Imperial,911,R.  Chol Chol,1930-01-01,2016-04-01,716
09127001,DGA,dga_web,Rio Muco En Puente Muco,250,-38.6167,-72.4167,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),1950-03-01,2015-09-01,750
09131001,DGA,dga_web,Rio Quepe En Vilcun,292,-38.6833,-72.2333,91,Rio Imperial,913,Rio Quepe,1946-04-01,2015-04-01,727
09129002,DGA,dga_web,Rio Cautin En Cajon,130,-38.6867,-72.5028,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1949-03-01,2016-04-01,761
09129001,DGA,dga_web,Rio Cautin En Temuco,113,-38.7333,-72.6,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),1930-01-01,1932-10-01,34
09118001,DGA,dga_web,Rio Cholchol En Nueva Imperial,20,-38.7333,-72.95,91,Rio Imperial,911,Rio Chol Chol,1930-01-01,1954-02-01,155
09129009,DGA,dga_web,Estero Botrolhue En Labranza,64,-38.7639,-72.7542,91,Rio Imperial,912,Rio Cautin Alto (Hasta Antes Junta Rio Quepe),2015-09-01,2016-04-01,8
09140001,DGA,dga_web,Rio Cautin En Almagro,20,-38.78,-72.9469,91,Rio Imperial,914,Rio Cautin Entre Rio Quepe Y Rio Chol-Chol,1965-05-01,2015-11-01,572
07308003,DGA,dga_web,Canal Las Garzas,0,-38.8044,-70.9333,73,Rio Maule,730,Rio Maule Alto (Hasta Antes Junta Rio Melado),2003-03-01,2015-04-01,138
09400000,DGA,dga_web,Rio Truful En Camino Internacional,520,-38.8444,-71.6536,94,Rio Tolten,940,Rio Allipen,2015-01-01,2016-04-01,14
09402002,DGA,dga_web,Estero Melipeuco,1000,-38.85,-71.7667,94,Rio Tolten,940,Rio Allipen,1952-07-01,1956-12-01,53
09134001,DGA,dga_web,Rio Huichahue En Faja 24000,150,-38.85,-72.3333,91,Rio Imperial,913,Rio Quepe,1985-02-01,2015-10-01,355
09135001,DGA,dga_web,Rio Quepe En Quepe,80,-38.85,-72.6167,91,Rio Imperial,913,Rio Quepe,1930-01-01,2015-09-01,624
09402001,DGA,dga_web,Rio Allipen En Melipeuco,450,-38.8653,-71.7336,94,Rio Tolten,940,Rio Allipen,1985-02-01,2015-07-01,357
09430001,DGA,dga_web,Rio Tolten En Pitrufquen,0,-38.9667,-72.6333,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1930-01-01,1941-04-01,19
09404001,DGA,dga_web,Rio Allipen En Los Laureles,190,-38.9833,-72.2333,94,Rio Tolten,940,Rio Allipen,1946-04-01,2015-08-01,798
09437002,DGA,dga_web,Rio Tolten En Teodoro Schmidt,15,-39.0144,-73.0828,94,Rio Tolten,943,Tolten Bajo,1991-02-01,2016-04-01,299
09406001,DGA,dga_web,Rio Allipen En Allipen,100,-39.0167,-72.5167,94,Rio Tolten,940,Rio Allipen,1930-01-01,1938-01-01,96
09437001,DGA,dga_web,Rio Tolten En Huilo,26,-39.0167,-73.1,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1948-01-01,1995-04-01,31
09405001,DGA,dga_web,Rio Curaco En Colico,250,-39.0333,-72.0833,94,Rio Tolten,940,Rio Allipen,1986-11-01,2014-08-01,278
09436001,DGA,dga_web,Rio Mahuidanche En Santa Ana,50,-39.0833,-72.9333,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1987-04-01,2015-06-01,323
09423001,DGA,dga_web,Rio Tolten En Coipue,200,-39.1,-72.3833,94,Rio Tolten,942,Lago Villarica Y Rio Tolten Alto (Antes  Allipen),1930-01-01,2015-06-01,343
09434001,DGA,dga_web,Rio Donguil En Gorbea,85,-39.1,-72.6833,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1947-10-01,2015-09-01,591
09433001,DGA,dga_web,Rio Puyehue En Quitratue,90,-39.15,-72.6667,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1947-10-01,2015-08-01,766
09422001,DGA,dga_web,Rio Pedregoso En Santa Filomena,325,-39.1667,-72.1333,94,Rio Tolten,942,Lago Villarica Y Rio Tolten Alto (Antes  Allipen),1946-12-01,1947-06-01,7
09433002,DGA,dga_web,Estero Puyehue En Lastarria,98,-39.225,-72.6667,94,Rio Tolten,943,Rio Tolten Bajo (Bajo Jta Allipen-Donguil Y Desem),1947-10-01,1950-02-01,29
09416001,DGA,dga_web,Rio Liucura En Liucura,402,-39.2561,-71.8244,94,Rio Tolten,941,Rio Pucon,1971-10-01,2015-10-01,459
09420001,DGA,dga_web,Rio Tolten En Villarica,250,-39.2667,-72.2333,94,Rio Tolten,942,Lago Villarica Y Rio Tolten Alto (Antes  Allipen),1930-01-01,2016-04-01,985
09414001,DGA,dga_web,Rio Trancura Antes Rio Llafenco,386,-39.3333,-71.7667,94,Rio Tolten,941,Rio Pucon,1970-10-01,2015-10-01,520
09412001,DGA,dga_web,Rio Trancura En Curarrehue,400,-39.36,-71.5808,94,Rio Tolten,941,Rio Pucon,1968-09-01,2016-04-01,547
10140001,DGA,dga_web,Rio Santo Domingo En Rinconada De Piedra,0,-39.3833,-73.1333,101,Rio Valdivia,1014,Rio Valdivia Bajo (Entre Rio Angachillas Y Desemb),1992-03-01,2015-09-01,278
10133000,DGA,dga_web,Rio Leufucade En Purulon,97,-39.4781,-72.6908,101,Rio Valdivia,1013,Rio Cruces,2012-09-01,2016-04-01,44
10134001,DGA,dga_web,Rio Cruces En Rucaco,60,-39.55,-72.9,101,Rio Valdivia,1013,Rio Cruces,1969-05-01,2015-11-01,551
10135001,DGA,dga_web,Rio Cruces En Paico,17,-39.5833,-73.1,101,Rio Valdivia,1013,Rio Cruces,1930-01-01,1932-12-01,25
10137001,DGA,dga_web,Rio Inaque En Mafil,25,-39.6675,-72.95,101,Rio Valdivia,1013,Rio Cruces,1930-01-01,2015-04-01,371
10138001,DGA,dga_web,Rio Inaque En Putabla,21,-39.6833,-73.0167,101,Rio Valdivia,1013,Rio Cruces,1930-01-01,1947-12-01,214
10102001,DGA,dga_web,Rio Liquine En Liquine,600,-39.7267,-71.8497,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1986-08-01,2015-09-01,317
10113001,DGA,dga_web,Rio San Pedro En Malihue,110,-39.7333,-72.6833,101,Rio Valdivia,1011,Rio San Pedro (L Panguipulli Y Bajo R Quinchilca),1930-04-01,1935-04-01,60
10111001,DGA,dga_web,Rio San Pedro En Desague Lago Rinihue,115,-39.7667,-72.475,101,Rio Valdivia,1011,Rio San Pedro (L Panguipulli Y Bajo R Quinchilca),1930-01-01,2015-09-01,397
10122001,DGA,dga_web,Rio Calle Calle En Balsa San Javier,14,-39.775,-72.9833,101,Rio Valdivia,1012,Rio Calle Calle,1987-02-01,2008-05-01,253
10122002,DGA,dga_web,Rio Calle Calle En Antilhue,15,-39.8,-72.9667,101,Rio Valdivia,1012,Rio Calle Calle,1930-01-01,1939-06-01,114
10122003,DGA,dga_web,Rio Calle Calle En Pupunahue,60,-39.8044,-72.9025,101,Rio Valdivia,1012,Rio Calle Calle,2007-03-01,2016-04-01,110
10121001,DGA,dga_web,Rio Collileufu En Los Lagos,25,-39.8583,-72.825,101,Rio Valdivia,1012,Rio Calle Calle,1987-02-01,2015-07-01,321
10100002,DGA,dga_web,Rio Fui En Desage Lago Pirihueico,600,-39.8747,-71.8897,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1930-01-01,2015-07-01,302
10142003,DGA,dga_web,Rio Futa En Tres Chiflones,10,-39.9717,-73.1469,101,Rio Valdivia,1014,Rio Valdivia Bajo (Entre Rio Angachillas Y Desemb),2002-07-01,2015-10-01,150
10142002,DGA,dga_web,Rio Futa En Futa,60,-39.9833,-73.15,101,Rio Valdivia,1014,Rio Valdivia Bajo (Entre Rio Angachillas Y Desemb),1930-01-01,1937-12-01,96
10100001,DGA,dga_web,Rio Huahum En Desembocadura Lago Pirihueico,598,-40.0175,-71.72,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1941-02-01,1948-02-01,84
10142001,DGA,dga_web,Rio Futa En Puente Chiflon,85,-40.0333,-73.1667,101,Rio Valdivia,1014,Rio Valdivia Bajo (Entre Rio Angachillas Y Desemb),1968-07-01,1969-07-01,13
10100006,DGA,dga_web,Rio Huahum En La Frontera,616,-40.0967,-71.6758,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),2002-07-01,2015-09-01,152
